time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,20,0,58.0,58.0
30,4,4,4,7,7,0,0,0.0,0.000,1,0,20,0,58.0,58.0
40,4,4,4,7,7,0,0,0.0,0.000,1,0,20,0,58.0,58.0
50,4,4,4,7,7,1020,101,101.0,21.000,1,220,280,21,19.8,19.8
60,4,4,4,7,7,2040,203,203.0,53.000,1,540,820,53,21.7,21.7
70,4,4,4,7,7,1600,159,159.0,39.000,1,400,1200,39,22.1,22.1
80,4,4,4,7,7,1680,167,167.0,37.000,1,380,1640,37,21.9,21.9
90,4,4,4,7,7,2200,219,219.0,53.000,1,540,2140,53,22.2,22.2
100,4,4,4,7,7,1580,157,157.0,43.000,1,440,2560,43,22.4,22.4
110,4,4,4,7,7,1340,133,133.0,31.000,1,320,2920,31,22.5,22.5
120,4,4,4,7,7,1980,197,197.0,55.000,1,560,3420,55,22.9,22.9
130,4,4,4,7,7,1220,121,121.0,29.000,1,300,3800,29,23.0,23.0
140,4,4,4,7,7,1480,147,147.0,31.000,1,320,4180,31,23.0,23.0
150,4,4,4,7,7,1940,193,193.0,61.000,1,620,4700,61,23.0,23.0
160,4,4,4,7,7,1380,137,137.0,29.000,1,300,5080,29,23.1,23.1
170,4,4,4,7,7,1400,139,139.0,25.000,1,260,5460,25,23.2,23.2
180,4,4,4,7,7,2160,215,215.0,51.000,1,520,5980,51,23.3,23.3
