time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,54,54,145140,14254,0.0,0.000,10,35800,35900,3516,3.1,3.4
30,4,2,2,54,54,192160,18749,0.0,0.000,10,47140,84860,4599,2.4,2.5
40,4,2,2,54,54,254060,25337,0.0,0.000,10,63840,148620,6366,2.0,2.0
50,4,2,2,54,54,378240,37718,0.0,0.000,10,94680,242920,9441,1.7,1.8
60,4,2,2,54,54,289520,28879,0.0,0.000,10,73100,314760,7291,1.6,1.6
70,4,2,2,54,54,290100,28928,0.0,0.000,10,72680,387860,7247,1.5,1.6
80,4,2,2,54,54,393180,39212,0.0,0.000,10,96960,485520,9669,1.5,1.5
90,4,2,2,54,54,299500,29815,0.0,0.000,10,74980,560220,7464,1.4,1.5
100,4,2,2,54,54,294940,29426,0.0,0.000,10,73120,634280,7295,1.4,1.4
110,4,2,2,54,54,342080,34136,0.0,0.000,10,84740,719940,8456,1.4,1.4
120,4,2,2,54,54,349820,34919,0.0,0.000,10,86320,807480,8616,1.4,1.4
130,4,2,2,54,54,294120,29341,0.0,0.000,10,74740,882000,7456,1.3,1.4
140,4,2,2,54,54,297840,29718,0.0,0.000,10,74380,956120,7421,1.3,1.4
150,4,2,2,54,54,398840,39808,0.0,0.000,10,100100,1055640,9991,1.3,1.3
160,4,2,2,54,54,301960,30129,0.0,0.000,10,75760,1130740,7559,1.3,1.3
170,4,2,2,54,54,297040,29644,0.0,0.000,10,73600,1205660,7345,1.3,1.3
180,4,2,2,54,54,398700,39778,0.0,0.000,10,99980,1304880,9975,1.3,1.3
