time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,26160,2609,0.0,0.000,1,26160,24000,2609,192.7,192.7
40,4,4,4,6,6,61700,6150,0.0,0.000,1,61700,85580,6150,76.7,76.7
50,4,4,4,6,6,296360,29570,0.0,0.000,1,296360,382740,29570,34.5,34.5
60,4,4,4,6,6,381940,38136,0.0,0.000,1,381940,766280,38136,25.8,25.8
70,4,4,4,6,6,398180,39758,0.0,0.000,1,398180,1166000,39758,22.4,22.4
80,4,4,4,6,6,542020,54120,0.0,0.000,1,542020,1705800,54120,20.3,20.3
90,4,4,4,6,6,385520,38425,0.0,0.000,1,385520,2089080,38425,19.7,19.7
100,4,4,4,6,6,399100,39866,0.0,0.000,1,399100,2486700,39866,19.3,19.3
110,4,4,4,6,6,532020,53127,0.0,0.000,1,532020,3019160,53127,18.8,18.8
120,4,4,4,6,6,408660,40817,0.0,0.000,1,408660,3430900,40817,18.3,18.3
130,4,4,4,6,6,394880,39389,0.0,0.000,1,394880,3823480,39389,18.2,18.2
140,4,4,4,6,6,545400,54431,0.0,0.000,1,545400,4366600,54431,17.8,17.8
150,4,4,4,6,6,394960,39440,0.0,0.000,1,394960,4759080,39440,17.7,17.7
160,4,4,4,6,6,398240,39760,0.0,0.000,1,398240,5160280,39760,17.6,17.6
170,4,4,4,6,6,531500,53080,0.0,0.000,1,531500,5688900,53080,17.5,17.5
180,4,4,4,6,6,394980,39446,0.0,0.000,1,394980,6082500,39446,17.4,17.4
