time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,6,6,20,1,1.0,1.000,1,20,0,1,0.0,0.0
40,4,2,2,6,6,440,43,43.0,43.000,1,440,380,43,11.5,11.5
50,4,2,2,6,6,860,85,85.0,85.000,1,860,1160,85,11.1,11.1
60,4,2,2,6,6,960,95,95.0,95.000,1,960,1920,95,11.8,11.8
70,4,2,2,6,6,1120,111,111.0,111.000,1,1120,2960,111,11.6,11.6
80,4,2,2,6,6,760,75,75.0,75.000,1,760,3740,75,12.0,12.0
90,4,2,2,6,6,740,73,73.0,73.000,1,740,4480,73,12.1,12.1
100,4,2,2,6,6,1020,101,101.0,101.000,1,1020,5460,101,12.2,12.2
110,4,2,2,6,6,580,57,57.0,57.000,1,580,6220,57,12.3,12.3
120,4,2,2,6,6,800,79,79.0,79.000,1,800,7000,79,12.4,12.4
130,4,2,2,6,6,920,91,91.0,91.000,1,920,8000,91,12.3,12.3
140,4,2,2,6,6,780,77,77.0,77.000,1,780,8740,77,12.3,12.3
150,4,2,2,6,6,920,91,91.0,91.000,1,920,9500,91,12.2,12.2
160,4,2,2,6,6,620,61,61.0,61.000,1,620,10320,61,12.2,12.2
170,4,2,2,6,6,820,81,81.0,81.000,1,820,11320,81,12.2,12.2
180,4,2,2,6,6,680,67,67.0,67.000,1,680,12080,67,12.2,12.2
