time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,43,43,1180,117,117.0,23.000,1,240,280,23,27.3,27.3
60,4,4,4,43,43,2600,259,259.0,55.000,1,560,900,55,20.4,20.4
70,4,4,4,43,43,1880,187,187.0,49.000,1,500,1420,49,19.7,19.7
80,4,4,4,43,43,2100,209,209.0,47.000,1,480,1900,47,19.3,19.3
90,4,4,4,43,43,2800,278,278.0,75.000,1,760,2560,75,19.1,19.1
100,4,4,4,43,43,2260,225,225.0,57.000,1,580,3040,57,18.9,18.9
110,4,4,4,43,43,2080,207,207.0,47.000,1,480,3540,47,18.9,18.9
120,4,4,4,43,43,2480,247,247.0,63.000,1,640,4200,63,18.8,18.8
130,4,4,4,43,43,2140,213,213.0,45.000,1,460,4700,45,18.5,18.5
140,4,4,4,43,43,1980,197,197.0,55.000,1,560,5200,55,18.5,18.5
150,4,4,4,43,43,2700,269,269.0,67.000,1,680,5860,67,18.3,18.3
160,4,4,4,43,43,1940,193,193.0,43.000,1,440,6340,43,18.2,18.2
170,4,4,4,43,43,1760,175,175.0,37.000,1,380,6860,37,18.2,18.2
180,4,4,4,43,43,2420,241,241.0,55.000,1,560,7520,55,18.0,18.0
