time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,54,54,100,9,9.0,1.000,10,20,0,1,0.0,0.0
40,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
50,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
70,4,4,4,54,54,-40,-3,-3.0,0.000,10,0,0,0,0.0,0.0
80,4,4,4,54,54,40,3,3.0,0.000,10,0,20,0,27.6,276.0
90,4,4,4,54,54,240,23,23.0,3.000,10,40,60,3,48.6,276.0
100,4,4,4,54,54,80,7,7.0,1.000,10,20,60,1,48.6,276.0
110,4,4,4,54,54,0,0,0.0,0.000,10,0,60,0,48.6,276.0
120,4,4,4,54,54,0,0,0.0,0.000,10,0,60,0,48.6,276.0
130,4,4,4,54,54,0,0,0.0,0.000,10,0,60,0,48.6,276.0
140,4,4,3,54,54,-280,-27,-27.0,-5.000,3,-60,20,-5,61.3,184.0
150,4,3,4,54,54,-140,-13,-13.0,-1.000,0,-20,0,-1,0.0,0.0
160,4,4,4,54,54,0,0,0.0,0.000,5,0,0,0,0.0,0.0
170,4,4,4,54,54,20,1,1.0,0.000,10,0,0,0,0.0,0.0
180,4,4,4,54,54,40,3,3.0,1.000,10,20,0,1,0.0,0.0
