time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,60,5,5.0,1.000,1,20,0,1,0.0,0.0
30,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,45,45,1080,107,107.0,27.000,1,280,280,27,22.4,22.4
60,4,4,4,45,45,40,3,3.0,1.000,1,20,300,1,22.9,22.9
70,4,4,4,45,45,0,0,0.0,0.000,1,0,300,0,22.9,22.9
80,4,4,4,45,45,0,0,0.0,0.000,1,0,300,0,22.9,22.9
90,4,4,4,45,45,0,0,0.0,0.000,1,0,300,0,22.9,22.9
100,4,4,4,45,45,0,0,0.0,0.000,1,0,300,0,22.9,22.9
110,4,4,4,45,45,200,19,19.0,3.000,1,40,360,3,23.0,23.0
120,4,4,4,45,45,0,0,0.0,0.000,1,0,360,0,23.0,23.0
130,4,4,4,45,45,0,0,0.0,0.000,1,0,360,0,23.0,23.0
140,4,4,4,45,45,0,0,0.0,0.000,1,0,360,0,23.0,23.0
150,4,4,4,45,45,0,0,0.0,0.000,1,0,360,0,23.0,23.0
160,4,4,4,45,45,0,0,0.0,0.000,1,0,360,0,23.0,23.0
170,4,4,4,45,45,140,13,13.0,1.000,1,20,420,1,21.4,21.4
180,4,4,4,45,45,0,0,0.0,0.000,1,0,420,0,21.4,21.4
