time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,8680,862,0.0,0.000,10,2140,2220,212,17.8,19.7
30,4,4,4,18,18,51640,5074,0.0,0.000,10,13220,15180,1299,10.5,11.2
40,4,4,4,18,18,93380,9315,0.0,0.000,10,22980,38240,2292,6.6,7.5
50,4,4,4,18,18,124480,12426,0.0,0.000,10,31400,68700,3134,5.0,5.4
60,4,4,4,18,18,215660,21531,0.0,0.000,10,53000,122480,5291,3.8,4.0
70,4,4,4,18,18,173580,17333,0.0,0.000,10,43300,166080,4323,3.3,3.5
80,4,4,4,18,18,174940,17462,0.0,0.000,10,43620,210540,4354,3.1,3.2
90,4,4,4,18,18,239260,23852,0.0,0.000,10,58860,270600,5867,2.8,3.0
100,4,4,4,18,18,180700,18042,0.0,0.000,10,46000,315960,4593,2.7,2.9
110,4,4,4,18,18,182860,18256,0.0,0.000,10,45060,361260,4498,2.6,2.8
120,4,4,4,18,18,236540,23571,0.0,0.000,10,57080,418360,5688,2.5,2.7
130,4,4,4,18,18,186120,18582,0.0,0.000,10,48820,467520,4874,2.5,2.6
140,4,4,4,18,18,178900,17863,0.0,0.000,10,45440,512500,4537,2.4,2.6
150,4,4,4,18,18,235980,23569,0.0,0.000,10,56020,569320,5595,2.4,2.5
160,4,4,4,18,18,184760,18431,0.0,0.000,10,48820,617320,4870,2.3,2.5
170,4,4,4,18,18,179420,17906,0.0,0.000,10,45820,662240,4572,2.3,2.4
180,4,4,4,18,18,221520,22123,0.0,0.000,10,54020,715420,5394,2.3,2.4
