time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,5200,516,0.0,0.000,10,5200,0,516,0.0,0.0
30,4,4,4,15,15,19540,1950,0.0,0.000,10,19540,14540,1950,5595.1,7380.4
40,4,4,4,15,15,34100,3399,0.0,0.000,10,34100,48100,3399,4232.5,4924.9
50,4,4,4,15,15,51680,5147,0.0,0.000,10,51680,99600,5147,2963.1,3339.3
60,4,4,4,15,15,219060,21818,0.0,0.000,10,219060,315260,21818,1309.1,1394.4
70,4,4,4,15,15,227980,22727,0.0,0.000,10,227980,543100,22727,931.0,979.0
80,4,4,4,15,15,303980,30355,0.0,0.000,10,303980,846040,30355,711.0,763.7
90,4,4,4,15,15,354040,35231,0.0,0.000,10,354040,1201680,35231,596.8,648.2
100,4,4,4,15,15,267360,26656,0.0,0.000,10,267360,1468820,26656,549.4,590.2
110,4,4,4,15,15,287720,28705,0.0,0.000,10,287720,1756200,28705,514.3,564.8
120,4,4,4,15,15,312760,31232,0.0,0.000,10,312760,2068300,31232,489.5,538.8
130,4,4,4,15,15,305880,30542,0.0,0.000,10,305880,2375180,30542,467.9,517.2
140,4,4,4,15,15,289660,28913,0.0,0.000,10,289660,2668780,28913,451.9,501.8
150,4,4,4,15,15,292700,29217,0.0,0.000,10,292700,2963240,29217,441.2,497.6
160,4,4,4,15,15,333980,33318,0.0,0.000,10,333980,3297400,33318,428.6,488.0
170,4,4,4,15,15,298000,29740,0.0,0.000,10,298000,3597820,29740,420.1,482.6
180,4,4,4,15,15,321080,32034,0.0,0.000,10,321080,3917640,32034,411.0,468.0
