time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,24,24,102020,10083,0.0,0.000,10,102020,92760,10083,1118.2,1242.6
30,4,2,2,24,24,111640,10939,0.0,0.000,10,111640,205420,10939,967.4,1005.2
40,4,2,2,24,24,162140,16147,0.0,0.000,10,162140,366660,16147,791.9,868.3
50,4,2,2,24,24,324380,32331,0.0,0.000,10,324380,686480,32331,597.3,611.7
60,4,2,2,24,24,367320,36625,0.0,0.000,10,367320,1051300,36625,477.2,491.8
70,4,2,2,24,24,406740,40592,0.0,0.000,10,406740,1456920,40592,406.0,417.8
80,4,2,2,24,24,543500,54111,0.0,0.000,10,543500,2004780,54111,354.5,362.4
90,4,2,2,24,24,415320,41321,0.0,0.000,10,415320,2422040,41321,330.2,336.0
100,4,2,2,24,24,389020,38793,0.0,0.000,10,389020,2810520,38793,316.1,319.2
110,4,2,2,24,24,479780,47829,0.0,0.000,10,479780,3292620,47829,301.7,305.9
120,4,2,2,24,24,488620,48725,0.0,0.000,10,488620,3780860,48725,290.5,292.3
130,4,2,2,24,24,414200,41205,0.0,0.000,10,414200,4195200,41205,283.1,287.3
140,4,2,2,24,24,411680,41053,0.0,0.000,10,411680,4610280,41053,277.0,280.2
150,4,2,2,24,24,557820,55604,0.0,0.000,10,557820,5170200,55604,270.0,271.5
160,4,2,2,24,24,419560,41818,0.0,0.000,10,419560,5584920,41818,265.9,268.5
170,4,2,2,24,24,405720,40495,0.0,0.000,10,405720,5994040,40495,262.8,266.1
180,4,2,2,24,24,534860,53400,0.0,0.000,10,534860,6531300,53400,259.3,264.6
