time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,5360,531,0.0,0.000,10,5360,5420,531,7.3,8.9
30,4,4,4,15,15,35840,3539,0.0,0.000,10,35840,41980,3539,3.8,4.3
40,4,4,4,15,15,51600,5144,0.0,0.000,10,51600,94100,5144,2.7,3.0
50,4,4,4,15,15,67720,6757,0.0,0.000,10,67720,161700,6757,2.1,2.3
60,4,4,4,15,15,100740,10058,0.0,0.000,10,100740,263760,10058,1.7,1.9
70,4,4,4,15,15,79740,7962,0.0,0.000,10,79740,342980,7962,1.6,1.7
80,4,4,4,15,15,80480,8038,0.0,0.000,10,80480,423180,8038,1.5,1.6
90,4,4,4,15,15,107560,10717,0.0,0.000,10,107560,530400,10717,1.4,1.5
100,4,4,4,15,15,80000,7987,0.0,0.000,10,80000,610900,7987,1.4,1.4
110,4,4,4,15,15,79140,7902,0.0,0.000,10,79140,690840,7902,1.4,1.4
120,4,4,4,15,15,107660,10750,0.0,0.000,10,107660,797620,10750,1.3,1.4
130,4,4,4,15,15,80260,8009,0.0,0.000,10,80260,877840,8009,1.3,1.3
140,4,4,4,15,15,81420,8132,0.0,0.000,10,81420,958540,8132,1.3,1.3
150,4,4,4,15,15,109000,10884,0.0,0.000,10,109000,1066120,10884,1.3,1.3
160,4,4,4,15,15,80280,8018,0.0,0.000,10,80280,1146800,8018,1.3,1.3
170,4,4,4,15,15,82380,8228,0.0,0.000,10,82380,1228040,8228,1.2,1.3
180,4,4,4,15,15,107180,10705,0.0,0.000,10,107180,1336320,10705,1.2,1.3
