time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,560,55,55.0,55.000,1,560,0,55,0.0,0.0
20,4,2,2,13,13,740,73,73.0,73.000,1,740,260,73,1541.6,1541.6
30,4,2,2,13,13,0,0,0.0,0.000,1,0,260,0,1541.6,1541.6
40,4,2,2,13,13,0,0,0.0,0.000,1,0,260,0,1541.6,1541.6
50,4,2,2,13,13,0,0,0.0,0.000,1,0,260,0,1541.6,1541.6
60,4,2,2,13,13,1100,109,109.0,109.000,1,1100,1480,109,1323.4,1323.4
70,4,2,2,13,13,0,0,0.0,0.000,1,0,1480,0,1323.4,1323.4
80,4,2,2,13,13,0,0,0.0,0.000,1,0,1480,0,1323.4,1323.4
90,4,2,2,13,13,0,0,0.0,0.000,1,0,1480,0,1323.4,1323.4
100,4,2,2,13,13,-2400,-239,-239.0,-239.000,1,-2400,0,-239,0.0,0.0
110,4,2,2,13,13,3200,319,319.0,319.000,1,3200,2220,319,1594.8,1594.8
120,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1594.8,1594.8
130,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1594.8,1594.8
140,4,2,2,13,13,0,0,0.0,0.000,1,0,2220,0,1594.8,1594.8
150,4,2,2,13,13,-3200,-319,-319.0,-319.000,0,-3200,0,-319,0.0,0.0
160,4,2,2,13,13,2320,231,231.0,231.000,1,2320,1780,231,1301.0,1301.0
170,4,2,2,13,13,1340,133,133.0,133.000,1,1340,3080,133,1829.1,1829.1
180,4,2,2,13,13,0,0,0.0,0.000,1,0,3080,0,1829.1,1829.1
