time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,12740,1261,0.0,0.000,1,3260,2720,322,137.0,137.0
30,4,4,4,43,43,99380,9705,0.0,0.000,1,25180,27820,2458,218.9,218.9
40,4,4,4,43,43,115340,11291,0.0,0.000,1,28640,57560,2803,188.4,188.4
50,4,4,4,43,43,194760,19173,0.0,0.000,1,49220,106100,4845,145.5,145.5
60,4,4,4,43,43,445120,44361,0.0,0.000,1,110720,216860,11034,118.9,118.9
70,4,4,4,43,43,423220,41878,0.0,0.000,1,105260,322920,10415,102.2,102.2
80,4,4,4,43,43,443820,44108,0.0,0.000,1,110520,434780,10983,93.4,93.4
90,4,4,4,43,43,603100,59902,0.0,0.000,1,153220,586400,15218,86.3,86.3
101,4,4,4,43,43,460540,45643,0.0,0.000,1,115260,700840,11423,83.3,83.3
111,4,4,4,43,43,473200,47108,0.0,0.000,1,118060,819460,11753,80.4,80.4
121,4,4,4,43,43,569080,56636,0.0,0.000,1,148980,967420,14826,78.7,78.7
131,4,4,4,43,43,469680,46415,0.0,0.000,1,110460,1078540,10916,77.6,77.6
141,4,4,4,43,43,447480,44503,0.0,0.000,1,111580,1190980,11096,76.6,76.6
151,4,4,4,43,43,606140,59895,0.0,0.000,1,153440,1341960,15162,75.7,75.7
161,4,4,4,43,43,463760,46099,0.0,0.000,1,114940,1457400,11425,75.0,75.0
171,4,4,4,43,43,469180,46717,0.0,0.000,1,117160,1575160,11665,74.2,74.2
181,4,4,4,43,43,587000,58437,0.0,0.000,1,153360,1729080,15267,73.4,73.4
