time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,13,13,107400,10545,0.0,0.000,1,107400,106100,10545,48.3,48.3
30,4,2,2,13,13,354300,35320,0.0,0.000,1,354300,458580,35320,25.3,25.3
40,4,2,2,13,13,382980,38233,0.0,0.000,1,382980,844820,38233,20.9,20.9
50,4,2,2,13,13,535980,53528,0.0,0.000,1,535980,1382160,53528,19.3,19.3
60,4,2,2,13,13,419680,41909,0.0,0.000,1,419680,1805240,41909,18.5,18.5
70,4,2,2,13,13,411360,41086,0.0,0.000,1,411360,2217920,41086,18.1,18.1
80,4,2,2,13,13,594420,59358,0.0,0.000,1,594420,2809840,59358,17.2,17.2
90,4,2,2,13,13,421720,41924,0.0,0.000,1,421720,3227760,41924,17.1,17.1
100,4,2,2,13,13,415100,41447,0.0,0.000,1,415100,3640640,41447,16.9,16.9
110,4,2,2,13,13,574340,57370,0.0,0.000,1,574340,4215820,57370,16.7,16.7
120,4,2,2,13,13,428900,42834,0.0,0.000,1,428900,4647480,42834,16.5,16.5
130,4,2,2,13,13,416980,41552,0.0,0.000,1,416980,5062540,41552,16.4,16.4
140,4,2,2,13,13,562260,56153,0.0,0.000,1,562260,5623540,56153,16.3,16.3
150,4,2,2,13,13,414060,41323,0.0,0.000,1,414060,6035000,41323,16.3,16.3
160,4,2,2,13,13,422520,42176,0.0,0.000,1,422520,6458080,42176,16.2,16.2
170,4,2,2,13,13,573180,57197,0.0,0.000,1,573180,7032880,57197,16.2,16.2
180,4,2,2,13,13,422880,42190,0.0,0.000,1,422880,7459500,42190,16.1,16.1
