time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,240,23,23.0,3.000,10,40,80,3,198.7,834.0
40,4,4,4,16,16,400,39,39.0,7.000,10,80,160,7,407.3,834.0
50,4,4,4,16,16,0,0,0.0,0.000,10,0,160,0,407.3,834.0
60,4,4,4,16,16,0,0,0.0,0.000,10,0,160,0,407.3,834.0
70,4,4,4,16,16,0,0,0.0,0.000,10,0,160,0,407.3,834.0
80,4,4,4,16,16,900,89,89.0,15.000,10,160,380,15,144.7,385.0
90,4,4,4,16,16,3120,310,310.0,67.000,10,680,1140,67,150.4,385.0
100,4,4,4,16,16,3020,300,300.0,71.000,10,720,1880,71,141.1,385.0
110,4,4,4,16,16,2420,241,241.0,65.000,10,660,2520,65,139.1,385.0
120,4,4,4,16,16,3020,300,300.0,69.000,10,700,3300,69,136.4,385.0
130,4,4,4,16,16,3360,335,335.0,93.000,10,940,4160,93,134.7,385.0
140,4,4,4,16,16,3060,305,305.0,77.000,10,780,4980,77,111.1,171.0
150,4,4,4,16,16,3940,392,392.0,95.000,10,960,5820,95,110.5,150.9
160,4,4,4,16,16,3540,352,352.0,101.000,10,1020,6680,101,109.7,143.0
170,4,4,4,16,16,3280,327,327.0,85.000,10,860,7480,85,110.1,142.4
180,4,4,4,16,16,3960,395,395.0,101.000,10,1020,8420,101,111.0,136.4
