time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,15,15,2380,237,0.0,0.000,10,2380,2260,237,5.5,8.0
30,4,2,2,15,15,61340,6122,0.0,0.000,10,61340,63040,6122,1.6,1.7
40,4,2,2,15,15,90500,9029,0.0,0.000,10,90500,153680,9029,1.3,1.4
50,4,2,2,15,15,95100,9499,0.0,0.000,10,95100,247620,9499,1.3,1.3
60,4,2,2,15,15,80820,8072,0.0,0.000,10,80820,329760,8072,1.2,1.2
70,4,2,2,15,15,96620,9650,0.0,0.000,10,96620,425860,9650,1.2,1.2
80,4,2,2,15,15,96240,9614,0.0,0.000,10,96240,521880,9614,1.2,1.2
90,4,2,2,15,15,80960,8071,0.0,0.000,10,80960,604320,8071,1.2,1.2
100,4,2,2,15,15,81980,8188,0.0,0.000,10,81980,686600,8188,1.1,1.2
110,4,2,2,15,15,111200,11105,0.0,0.000,10,111200,796220,11105,1.1,1.2
120,4,2,2,15,15,81960,8186,0.0,0.000,10,81960,878580,8186,1.1,1.2
130,4,2,2,15,15,81560,8147,0.0,0.000,10,81560,961020,8147,1.1,1.1
140,4,2,2,15,15,108780,10860,0.0,0.000,10,108780,1071000,10860,1.1,1.1
150,4,2,2,15,15,81840,8175,0.0,0.000,10,81840,1153460,8175,1.1,1.1
160,4,2,2,15,15,82440,8235,0.0,0.000,10,82440,1236360,8235,1.1,1.1
170,4,2,2,15,15,111540,11142,0.0,0.000,10,111540,1346520,11142,1.1,1.1
180,4,2,2,15,15,82160,8206,0.0,0.000,10,82160,1429520,8206,1.1,1.1
