time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,7060,699,0.0,0.000,10,7060,7240,699,10.8,51.3
30,4,4,4,24,24,44980,4407,0.0,0.000,10,44980,52960,4407,3.6,8.0
40,4,4,4,24,24,53820,5361,0.0,0.000,10,53820,105160,5361,2.6,4.9
50,4,4,4,24,24,61000,6081,0.0,0.000,10,61000,165800,6081,2.2,3.7
60,4,4,4,24,24,99500,9933,0.0,0.000,10,99500,264320,9933,1.8,2.8
70,4,4,4,24,24,79820,7966,0.0,0.000,10,79820,342620,7966,1.7,2.4
80,4,4,4,24,24,78060,7793,0.0,0.000,10,78060,421600,7793,1.6,2.1
90,4,4,4,24,24,105680,10531,0.0,0.000,10,105680,527060,10531,1.5,1.9
100,4,4,4,24,24,78540,7836,0.0,0.000,10,78540,605300,7836,1.4,1.8
110,4,4,4,24,24,80520,8038,0.0,0.000,10,80520,685740,8038,1.4,1.7
120,4,4,4,24,24,106680,10652,0.0,0.000,10,106680,792360,10652,1.4,1.7
130,4,4,4,24,24,80900,8075,0.0,0.000,10,80900,872260,8075,1.3,1.6
140,4,4,4,24,24,81800,8167,0.0,0.000,10,81800,952280,8167,1.3,1.6
150,4,4,4,24,24,99720,9956,0.0,0.000,10,99720,1051000,9956,1.3,1.5
160,4,4,4,24,24,86900,8675,0.0,0.000,10,86900,1139240,8675,1.3,1.5
170,4,4,4,24,24,79600,7945,0.0,0.000,10,79600,1219760,7945,1.3,1.5
180,4,4,4,24,24,100060,9993,0.0,0.000,10,100060,1319040,9993,1.3,1.4
