time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,0.0,0.000,10,20,0,1,0.0,0.0
30,4,4,4,22,22,13940,1389,0.0,0.000,10,13940,14260,1389,5.1,5.9
40,4,4,4,22,22,36400,3612,0.0,0.000,10,36400,50720,3612,3.2,3.5
50,4,4,4,22,22,51700,5147,0.0,0.000,10,51700,102420,5147,2.5,2.7
60,4,4,4,22,22,86320,8605,0.0,0.000,10,86320,188240,8605,2.0,2.1
70,4,4,4,22,22,76920,7672,0.0,0.000,10,76920,265380,7672,1.7,1.8
80,4,4,4,22,22,81540,8142,0.0,0.000,10,81540,348400,8142,1.6,1.6
90,4,4,4,22,22,99440,9915,0.0,0.000,10,99440,449200,9915,1.5,1.5
100,4,4,4,22,22,79360,7920,0.0,0.000,10,79360,529200,7920,1.4,1.5
110,4,4,4,22,22,80580,8045,0.0,0.000,10,80580,609520,8045,1.4,1.4
120,4,4,4,22,22,100100,9995,0.0,0.000,10,100100,711220,9995,1.3,1.4
130,4,4,4,22,22,85400,8519,0.0,0.000,10,85400,796440,8519,1.3,1.3
140,4,4,4,22,22,79780,7966,0.0,0.000,10,79780,876920,7966,1.3,1.3
150,4,4,4,22,22,103460,10332,0.0,0.000,10,103460,979220,10332,1.3,1.3
160,4,4,4,22,22,85760,8564,0.0,0.000,10,85760,1064880,8564,1.3,1.3
170,4,4,4,22,22,80900,8078,0.0,0.000,10,80900,1145200,8078,1.3,1.3
180,4,4,4,22,22,102300,10214,0.0,0.000,10,102300,1247240,10214,1.2,1.3
