time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,4060,405,0.0,0.000,5,980,1120,97,18.1,59.5
20,4,2,2,52,52,130780,12690,0.0,0.000,10,33020,33720,3204,3.8,6.7
30,4,2,2,52,52,188180,18472,0.0,0.000,10,46880,80840,4601,2.7,4.0
40,4,2,2,52,52,251520,25054,0.0,0.000,10,62200,142880,6195,2.2,2.9
50,4,2,2,52,52,380340,37935,0.0,0.000,10,95500,237200,9525,1.8,2.2
60,4,2,2,52,52,294780,29413,0.0,0.000,10,74020,310700,7385,1.7,2.0
70,4,2,2,52,52,292600,29137,0.0,0.000,10,73120,383960,7281,1.6,1.8
80,4,2,2,52,52,389660,38888,0.0,0.000,10,97560,481840,9736,1.5,1.7
90,4,2,2,52,52,290780,28967,0.0,0.000,10,73200,554780,7292,1.5,1.7
100,4,2,2,52,52,292060,29138,0.0,0.000,10,72940,627920,7277,1.4,1.6
110,4,2,2,52,52,398960,39824,0.0,0.000,10,100040,726940,9986,1.4,1.5
120,4,2,2,52,52,294440,29370,0.0,0.000,10,74160,801080,7397,1.4,1.5
130,4,2,2,52,52,297980,29738,0.0,0.000,10,74740,875960,7459,1.4,1.5
140,4,2,2,52,52,400080,39932,0.0,0.000,10,99860,975680,9967,1.4,1.5
150,4,2,2,52,52,298060,29737,0.0,0.000,10,75340,1050560,7516,1.3,1.4
160,4,2,2,52,52,300440,29981,0.0,0.000,10,75580,1125600,7542,1.3,1.4
170,4,2,2,52,52,348980,34821,0.0,0.000,10,87640,1213060,8744,1.3,1.4
180,4,2,2,52,52,345180,34452,0.0,0.000,10,86120,1299200,8595,1.3,1.4
