time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,13,13,20,1,1.0,1.000,1,20,0,1,0.0,0.0
30,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,13,13,80,7,7.0,7.000,1,80,180,7,8.0,8.0
50,4,2,2,13,13,1920,191,191.0,191.000,1,1920,2000,191,6.3,6.3
60,4,2,2,13,13,1180,117,117.0,117.000,1,1180,3360,117,6.9,6.9
70,4,2,2,13,13,1500,149,149.0,149.000,1,1500,4800,149,6.5,6.5
80,4,2,2,13,13,1780,177,177.0,177.000,1,1780,6660,177,6.8,6.8
90,4,2,2,13,13,1380,137,137.0,137.000,1,1380,8000,137,6.9,6.9
100,4,2,2,13,13,1380,137,137.0,137.000,1,1380,9320,137,6.8,6.8
110,4,2,2,13,13,1960,195,195.0,195.000,1,1960,11160,195,6.7,6.7
120,4,2,2,13,13,1380,137,137.0,137.000,1,1380,12520,137,6.7,6.7
130,4,2,2,13,13,1400,139,139.0,139.000,1,1400,13860,139,6.7,6.7
140,4,2,2,13,13,1900,189,189.0,189.000,1,1900,15720,189,6.5,6.5
150,4,2,2,13,13,1440,143,143.0,143.000,1,1440,17060,143,6.5,6.5
160,4,2,2,13,13,1140,113,113.0,113.000,1,1140,18440,113,6.4,6.4
170,4,2,2,13,13,1800,179,179.0,179.000,1,1800,20260,179,6.4,6.4
180,4,2,2,13,13,1400,139,139.0,139.000,1,1400,21640,139,6.5,6.5
