time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,43,43,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,43,43,900,89,89.0,55.000,1,560,0,55,0.0,0.0
30,4,4,4,43,43,760,75,75.0,37.000,1,380,140,37,2738.3,2738.3
40,4,4,4,43,43,0,0,0.0,0.000,1,0,140,0,2738.3,2738.3
50,4,4,4,43,43,0,0,0.0,0.000,1,0,140,0,2738.3,2738.3
60,4,4,4,43,43,-1240,-123,-123.0,-93.000,1,-940,0,-93,0.0,0.0
70,4,4,4,43,43,2100,209,209.0,117.000,1,1180,40,117,1872.5,1872.5
80,4,4,4,43,43,40,3,3.0,0.000,1,0,40,0,1872.5,1872.5
90,4,4,4,43,43,0,0,0.0,0.000,1,0,40,0,1872.5,1872.5
100,4,4,4,43,43,0,0,0.0,0.000,1,0,40,0,1872.5,1872.5
110,4,4,4,43,43,-1440,-143,-143.0,-117.000,1,-1180,0,-117,0.0,0.0
120,4,4,4,43,43,480,47,47.0,37.000,1,380,0,37,0.0,0.0
130,4,4,4,43,43,20,1,1.0,0.000,1,0,0,0,0.0,0.0
140,4,4,4,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
150,4,4,3,43,43,-1320,-131,-131.0,-37.000,0,-380,0,-37,0.0,0.0
160,4,3,4,43,43,260,25,25.0,0.000,0,0,0,0,0.0,0.0
170,4,4,4,43,43,-560,-55,-55.0,0.000,0,0,0,0,0.0,0.0
180,4,4,4,43,43,1140,113,113.0,85.000,1,860,0,85,0.0,0.0
