time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,5740,569,0.0,0.000,1,5740,5580,569,550.5,550.5
30,4,4,4,4,4,62200,6182,0.0,0.000,1,62200,66080,6182,135.1,135.1
40,4,4,4,4,4,240060,23974,0.0,0.000,1,240060,306840,23974,53.1,53.1
50,4,4,4,4,4,248820,24852,0.0,0.000,1,248820,556300,24852,42.5,42.5
60,4,4,4,4,4,334980,33314,0.0,0.000,1,334980,890960,33314,38.0,38.0
70,4,4,4,4,4,275940,27558,0.0,0.000,1,275940,1168260,27558,35.7,35.7
80,4,4,4,4,4,274280,27392,0.0,0.000,1,274280,1442780,27392,34.2,34.2
90,4,4,4,4,4,355980,35452,0.0,0.000,1,355980,1799740,35452,33.0,33.0
100,4,4,4,4,4,260840,26047,0.0,0.000,1,260840,2059280,26047,32.7,32.7
110,4,4,4,4,4,276440,27613,0.0,0.000,1,276440,2334980,27613,32.1,32.1
120,4,4,4,4,4,377780,37740,0.0,0.000,1,377780,2712320,37740,31.4,31.4
130,4,4,4,4,4,268860,26859,0.0,0.000,1,268860,2979140,26859,31.1,31.1
140,4,4,4,4,4,257600,25726,0.0,0.000,1,257600,3238020,25726,31.1,31.1
150,4,4,4,4,4,352620,35219,0.0,0.000,1,352620,3591800,35219,30.9,30.9
160,4,4,4,4,4,286620,28624,0.0,0.000,1,286620,3878440,28624,30.6,30.6
170,4,4,4,4,4,255560,25533,0.0,0.000,1,255560,4132960,25533,30.6,30.6
180,4,4,4,4,4,353040,35230,0.0,0.000,1,353040,4484180,35230,30.6,30.6
