time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,5160,512,0.0,0.000,10,5160,5120,512,10.8,43.5
30,4,4,4,22,22,41460,4095,0.0,0.000,10,41460,46380,4095,3.7,6.6
40,4,4,4,22,22,45680,4553,0.0,0.000,10,45680,91340,4553,2.9,4.3
50,4,4,4,22,22,65020,6482,0.0,0.000,10,65020,154340,6482,2.3,3.1
60,4,4,4,22,22,99520,9928,0.0,0.000,10,99520,253980,9928,1.8,2.4
70,4,4,4,22,22,78220,7801,0.0,0.000,10,78220,332020,7801,1.7,2.1
80,4,4,4,22,22,79460,7933,0.0,0.000,10,79460,411500,7933,1.6,1.9
90,4,4,4,22,22,102600,10223,0.0,0.000,10,102600,513260,10223,1.5,1.7
100,4,4,4,22,22,83480,8335,0.0,0.000,10,83480,598960,8335,1.4,1.7
110,4,4,4,22,22,81180,8105,0.0,0.000,10,81180,679240,8105,1.4,1.6
120,4,4,4,22,22,100360,10016,0.0,0.000,10,100360,781100,10016,1.4,1.5
130,4,4,4,22,22,87700,8755,0.0,0.000,10,87700,867100,8755,1.3,1.5
140,4,4,4,22,22,82740,8263,0.0,0.000,10,82740,947980,8263,1.3,1.5
150,4,4,4,22,22,95600,9543,0.0,0.000,10,95600,1044680,9543,1.3,1.4
160,4,4,4,22,22,91540,9142,0.0,0.000,10,91540,1135540,9142,1.3,1.4
170,4,4,4,22,22,81940,8178,0.0,0.000,10,81940,1216000,8178,1.3,1.4
180,4,4,4,22,22,98080,9795,0.0,0.000,10,98080,1313080,9795,1.3,1.4
