time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,10,0,20,0,0.5,5.0
30,4,4,4,15,15,14460,1443,0.0,0.000,10,14460,14120,1443,16.8,118.6
40,4,4,4,15,15,34420,3425,0.0,0.000,10,34420,48940,3425,6.9,38.1
50,4,4,4,15,15,55100,5487,0.0,0.000,10,55100,104220,5487,4.3,19.8
60,4,4,4,15,15,79120,7892,0.0,0.000,10,79120,183500,7892,3.0,11.3
70,4,4,4,15,15,75720,7560,0.0,0.000,10,75720,260220,7560,2.5,8.3
80,4,4,4,15,15,87760,8764,0.0,0.000,10,87760,346760,8764,2.1,6.7
90,4,4,4,15,15,98600,9830,0.0,0.000,10,98600,445540,9830,1.9,5.3
100,4,4,4,15,15,80240,8012,0.0,0.000,10,80240,525020,8012,1.8,4.7
110,4,4,4,15,15,88280,8817,0.0,0.000,10,88280,613760,8817,1.7,4.2
120,4,4,4,15,15,99620,9947,0.0,0.000,10,99620,713000,9947,1.6,3.8
130,4,4,4,15,15,82880,8272,0.0,0.000,10,82880,793860,8272,1.6,3.5
140,4,4,4,15,15,88320,8820,0.0,0.000,10,88320,883000,8820,1.5,3.3
150,4,4,4,15,15,99220,9906,0.0,0.000,10,99220,983120,9906,1.5,3.0
160,4,4,4,15,15,81400,8129,0.0,0.000,10,81400,1063820,8129,1.4,2.9
170,4,4,4,15,15,88560,8845,0.0,0.000,10,88560,1152680,8845,1.4,2.8
180,4,4,4,15,15,99640,9951,0.0,0.000,10,99640,1251680,9951,1.4,2.6
