time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,5,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,2740,273,10,2740,2580,273,1.3,4.1
50,4,4,4,20,20,8480,845,10,8480,11240,845,0.9,2.5
60,4,4,4,20,20,17720,1762,10,17720,28060,1762,1.1,6.3
70,4,4,4,20,20,17100,1706,10,17100,45380,1706,1.2,4.5
80,4,4,4,20,20,16060,1599,10,16060,61340,1599,1.2,3.6
90,4,4,4,20,20,19320,1927,10,19320,80140,1927,1.0,3.0
100,4,4,4,20,20,0,0,7,0,80140,0,1.4,3.0
