time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,8,0,0,0,0.0,0.0
30,4,4,4,20,20,14420,1433,10,14420,14420,1433,6.2,8.1
40,4,4,4,20,20,27020,2693,10,27020,42080,2693,4.3,5.0
50,4,4,4,20,20,33720,3362,10,33720,75440,3362,3.8,4.2
60,4,4,4,20,20,44080,4388,10,44080,119340,4388,3.2,3.7
70,4,4,4,20,20,54140,5390,10,54140,174800,5390,2.7,3.1
80,4,4,4,20,20,58380,5802,10,58380,233940,5802,2.5,2.8
90,4,4,4,20,20,76940,7664,10,76940,310560,7664,2.2,2.5
100,4,4,4,20,20,43280,4319,10,43280,353780,4319,2.1,2.3
110,4,4,4,20,20,0,0,10,0,353780,0,2.1,2.3
