time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,0,0,0,0,0.0,0.0
20,4,2,2,20,20,20,1,10,20,20,1,0.1,1.0
30,4,2,2,20,20,0,0,10,0,20,0,0.1,1.0
40,4,2,2,20,20,0,0,10,0,20,0,0.1,1.0
50,4,2,2,20,20,-20,-1,0,-20,0,-1,0.0,0.0
60,4,2,2,20,20,20,1,10,20,0,1,0.0,0.0
70,4,2,2,20,20,2320,231,10,2320,2320,231,5.4,11.2
80,4,2,2,20,20,40400,4035,10,40400,42360,4035,2.7,11.4
90,4,2,2,20,20,100840,10043,10,100840,141440,10043,1.6,4.4
100,4,2,2,20,20,73420,7314,10,73420,215820,7314,1.5,3.3
110,4,2,2,20,20,68060,6795,10,68060,283880,6795,1.4,2.8
120,4,2,2,20,20,0,0,10,0,283880,0,1.4,2.8
130,4,2,2,20,20,0,0,10,0,283880,0,1.4,2.8
