time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,10,20,40,1,1.2,11.0
30,4,4,4,22,22,14340,1413,10,14340,14200,1413,5.9,11.4
40,4,4,4,22,22,21300,2122,10,21300,35280,2122,7.7,21.2
50,4,4,4,22,22,41600,4148,10,41600,77480,4148,5.0,12.0
60,4,4,4,22,22,38420,3821,10,38420,116260,3821,4.1,8.8
70,4,4,4,22,22,59440,5916,10,59440,174340,5916,3.3,6.4
80,4,4,4,22,22,73460,7318,10,73460,247700,7318,2.7,5.0
90,4,4,4,22,22,64240,6383,10,64240,312120,6383,2.5,4.3
100,4,4,4,22,22,44120,4398,10,44120,355280,4398,2.3,3.9
110,4,4,4,22,22,0,0,10,0,355280,0,2.3,3.9
