time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,20,1,5,20,0,1,0.0,0.0
20,4,2,2,22,22,51300,5046,10,51300,41480,5046,1771.8,1918.0
30,4,2,2,22,22,103160,10171,10,103160,145060,10171,1272.0,1549.8
40,4,2,2,22,22,146840,14647,10,146840,292620,14647,889.3,987.6
50,4,2,2,22,22,183840,18339,10,183840,474800,18339,814.8,950.4
60,4,2,2,22,22,201580,20119,10,201580,674840,20119,700.7,774.1
70,4,2,2,22,22,196400,19602,10,196400,871580,19602,648.2,667.2
80,4,2,2,22,22,306220,30394,10,306220,1174480,30394,587.7,633.1
90,4,2,2,22,22,223600,22239,10,223600,1399780,22239,553.3,563.4
100,4,2,2,22,22,216720,21613,10,216720,1624840,21613,529.6,565.9
110,4,2,2,22,22,38460,3841,10,38460,1666880,3841,520.5,565.9
120,4,2,2,22,22,0,0,10,0,1666880,0,520.5,565.9
