time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,2760,273,10,2760,0,273,0.0,0.0
30,4,4,4,22,22,30800,3019,10,30800,24400,3019,1016.3,1561.2
40,4,4,4,22,22,34620,3445,10,34620,57240,3445,2465.5,3691.8
50,4,4,4,22,22,54660,5448,10,54660,111100,5448,3048.9,7061.8
60,4,4,4,22,22,63940,6372,10,63940,175260,6372,2617.5,5807.7
70,4,4,4,22,22,69560,6933,10,69560,243820,6933,2248.6,4547.5
80,4,4,4,22,22,92440,9206,10,92440,335420,9206,2072.7,4170.4
90,4,4,4,22,22,113840,11336,10,113840,447300,11336,1632.1,2278.7
100,4,4,4,22,22,82140,8186,10,82140,539820,8186,1513.9,2192.5
110,4,4,4,22,22,0,0,10,0,539820,0,1513.9,2192.5
120,4,4,4,22,22,0,0,10,0,539820,0,1513.9,2192.5
