time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,6520,651,10,6520,6220,651,0.8,2.1
40,4,4,4,20,20,14240,1406,10,14240,20700,1406,3.8,5.4
50,4,4,4,20,20,35980,3576,10,35980,56800,3576,3.2,3.9
60,4,4,4,20,20,32260,3216,10,32260,89160,3216,3.0,3.6
70,4,4,4,20,20,49980,4984,10,49980,138860,4984,2.6,3.0
80,4,4,4,20,20,60960,6067,10,60960,200620,6067,2.3,2.7
90,4,4,4,20,20,60320,5998,10,60320,260360,5998,2.1,2.4
100,4,4,4,20,20,22480,2243,10,22480,281940,2243,2.1,2.4
110,4,4,4,20,20,0,0,10,0,281940,0,2.1,2.4
