time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,6500,645,8,6500,1040,645,133.7,407.5
30,4,4,4,22,22,31340,3045,10,31340,26300,3045,3330.0,5318.1
40,4,4,4,22,22,47800,4765,10,47800,75120,4765,2655.8,3436.8
50,4,4,4,22,22,33840,3372,10,33840,108680,3372,2626.0,3186.2
60,4,4,4,22,22,55600,5547,10,55600,165300,5547,2509.4,3407.3
70,4,4,4,22,22,66620,6618,10,66620,232800,6618,2340.2,3130.1
80,4,4,4,22,22,59900,5975,10,59900,290620,5975,2192.9,2821.6
90,4,4,4,22,22,73100,7280,10,73100,363520,7280,1931.5,2200.1
100,4,4,4,22,22,108000,10768,10,108000,472920,10768,1734.2,1875.6
110,4,4,4,22,22,108960,10856,10,108960,580340,10856,1574.6,1831.0
120,4,4,4,22,22,143900,14345,10,143900,723460,14345,1430.3,1775.7
130,4,4,4,22,22,152440,15202,10,152440,876860,15202,1320.8,1616.8
140,4,4,4,22,22,131820,13145,10,131820,1009920,13145,1248.8,1584.9
150,4,4,4,22,22,104080,10379,10,104080,1125280,10379,1180.7,1524.0
160,4,4,4,22,22,0,0,10,0,1125280,0,1180.7,1524.0
