time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,7120,705,10,7120,2080,705,280.3,1978.5
30,4,4,4,20,20,31720,3115,10,31720,29380,3115,3088.4,3900.3
40,4,4,4,20,20,42460,4221,10,42460,70100,4221,2941.1,3935.8
50,4,4,4,20,20,34920,3480,10,34920,105060,3480,2772.0,3679.9
60,4,4,4,20,20,63160,6302,10,63160,168760,6302,2423.3,3154.0
70,4,4,4,20,20,93460,9302,10,93460,261680,9302,1985.1,2585.3
80,4,4,4,20,20,91100,9077,10,91100,352340,9077,1735.3,2102.8
90,4,4,4,20,20,112500,11207,10,112500,465940,11207,1547.1,1863.9
100,4,4,4,20,20,135340,13508,10,135340,599700,13508,1374.1,1682.8
110,4,4,4,20,20,100080,9981,10,100080,698460,9981,1314.7,1557.7
120,4,4,4,20,20,128280,12798,10,128280,827340,12798,1240.8,1439.9
130,4,4,4,20,20,141180,14082,10,141180,977100,14082,1111.9,1373.1
140,4,4,4,20,20,0,0,10,0,977100,0,1111.9,1373.1
150,4,4,4,20,20,0,0,10,0,977100,0,1111.9,1373.1
