time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,3120,309,5,3120,680,309,2205.0,5436.0
30,4,4,4,22,22,25400,2502,10,25400,19820,2502,3029.3,4512.3
40,4,4,4,22,22,56180,5592,10,56180,76700,5592,2419.3,4550.8
50,4,4,4,22,22,47360,4716,10,47360,124580,4716,2504.0,5105.8
60,4,4,4,22,22,57000,5682,10,57000,181740,5682,2363.9,4796.5
70,4,4,4,22,22,75500,7510,10,75500,256340,7510,2256.9,4860.0
80,4,4,4,22,22,74680,7438,10,74680,331360,7438,2113.3,4600.7
90,4,4,4,22,22,81200,8087,10,81200,412000,8087,1728.1,2692.6
100,4,4,4,22,22,123500,12289,10,123500,533820,12289,1522.5,1999.8
110,4,4,4,22,22,121560,12032,10,121560,655020,12032,1353.0,1594.7
120,4,4,4,22,22,127340,12690,10,127340,783560,12690,1250.8,1353.0
130,4,4,4,22,22,155220,15458,10,155220,938380,15458,1177.3,1328.7
140,4,4,4,22,22,134940,13457,10,134940,1072720,13457,1113.5,1236.6
150,4,4,4,22,22,97840,9738,10,97840,1178780,9738,1055.0,1161.7
160,4,4,4,22,22,0,0,10,0,1178780,0,1055.0,1161.7
