time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12020,1192,10,12020,6160,1192,743.0,1703.2
30,4,4,4,22,22,38900,3804,10,38900,42520,3804,1346.3,1833.5
40,4,4,4,22,22,46000,4577,10,46000,87900,4577,2461.5,5295.9
50,4,4,4,22,22,57120,5686,10,57120,146220,5686,2287.6,4057.7
60,4,4,4,22,22,55160,5496,10,55160,200740,5496,2056.1,2991.5
70,4,4,4,22,22,66900,6658,10,66900,267780,6658,1893.6,2396.7
80,4,4,4,22,22,72500,7224,10,72500,341960,7224,1845.0,2502.8
90,4,4,4,22,22,81620,8114,10,81620,422800,8114,1719.6,2239.5
100,4,4,4,22,22,97800,9755,10,97800,520420,9755,1573.8,2016.5
110,4,4,4,22,22,124520,12428,10,124520,644620,12428,1458.1,2045.5
120,4,4,4,22,22,118640,11836,10,118640,762740,11836,1369.1,2012.9
130,4,4,4,22,22,132500,13164,10,132500,893920,13164,1286.4,1977.6
140,4,4,4,22,22,151560,15094,10,151560,1047800,15094,1213.6,1907.5
150,4,4,4,22,22,160640,16039,10,160640,1206320,16039,1148.8,1869.5
160,4,4,4,22,22,131620,13123,10,131620,1337700,13123,1116.2,1877.5
170,4,4,4,22,22,172060,17122,10,172060,1508780,17122,1050.4,1657.9
180,4,4,4,22,22,54760,5465,10,54760,1573480,5465,1030.6,1567.2
