time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,4220,420,10,4220,4160,420,1.5,4.8
50,4,4,4,20,20,10020,1000,10,10020,13900,1000,3.3,26.1
60,4,4,4,20,20,13800,1376,10,13800,27940,1376,2.2,12.1
70,4,4,4,20,20,15720,1567,10,15720,44380,1567,1.6,8.2
80,4,4,4,20,20,12600,1252,10,12600,57260,1252,1.4,6.9
90,4,4,4,20,20,4800,479,10,4800,62040,479,1.3,6.9
100,4,4,4,20,20,0,0,10,0,62040,0,1.3,6.9
