time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,10,0,0,0,0.0,0.0
30,4,4,4,22,22,6780,676,10,6780,5240,676,392.6,2011.1
40,4,4,4,22,22,7280,726,10,7280,12340,726,285.2,1444.8
50,4,4,4,22,22,5900,588,10,5900,16440,588,344.9,1534.6
60,4,4,4,22,22,2280,227,10,2280,18820,227,381.4,1613.4
70,4,4,4,22,22,640,63,10,640,19640,63,599.1,2709.8
80,4,4,4,22,22,3040,302,10,3040,21420,302,538.4,2395.0
90,4,4,4,22,22,740,73,10,740,22520,73,618.5,2860.4
100,4,4,4,22,22,0,0,10,0,22580,0,620.7,2870.3
