time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,3460,343,10,3460,3340,343,9.6,23.8
30,4,4,4,22,22,17100,1679,10,17100,20780,1679,4.4,7.0
40,4,4,4,22,22,45140,4500,10,45140,64440,4500,3.6,10.9
50,4,4,4,22,22,57480,5725,10,57480,121320,5725,2.8,6.5
60,4,4,4,22,22,44040,4391,10,44040,165680,4391,2.6,5.3
70,4,4,4,22,22,60700,6057,10,60700,226300,6057,2.3,4.4
80,4,4,4,22,22,78260,7811,10,78260,303180,7811,2.1,3.6
90,4,4,4,22,22,60520,6024,10,60520,362980,6024,2.0,3.2
100,4,4,4,22,22,28940,2888,10,28940,391620,2888,1.9,3.1
110,4,4,4,22,22,0,0,10,0,391620,0,1.9,3.1
