time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,9340,927,10,9340,9240,927,0.7,1.8
30,4,4,4,20,20,13780,1360,10,13780,23040,1360,1.5,3.3
40,4,4,4,20,20,51580,5144,10,51580,75000,5144,2.2,3.1
50,4,4,4,20,20,52420,5221,10,52420,127080,5221,2.0,2.6
60,4,4,4,20,20,59160,5893,10,59160,185960,5893,1.8,2.2
70,4,4,4,20,20,77000,7682,10,77000,262820,7682,1.7,1.9
80,4,4,4,20,20,67060,6684,10,67060,330880,6684,1.7,1.8
90,4,4,4,20,20,27500,2741,10,27500,359260,2741,1.7,1.9
100,4,4,4,20,20,0,0,10,0,359260,0,1.7,1.9
