time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,7960,787,8,7960,3400,787,412.8,694.7
30,4,4,4,22,22,10480,1037,10,10480,11220,1037,1238.5,3612.8
40,4,4,4,22,22,53220,5306,10,53220,61720,5306,2978.6,5635.7
50,4,4,4,22,22,40080,3978,10,40080,102540,3978,3086.9,6652.1
60,4,4,4,22,22,58300,5816,10,58300,159660,5816,2917.3,6620.8
70,4,4,4,22,22,70740,7058,10,70740,229980,7058,2606.0,5866.4
80,4,4,4,22,22,66720,6617,10,66720,296720,6617,2417.0,5413.9
90,4,4,4,22,22,95600,9488,10,95600,393180,9488,2115.7,4497.7
100,4,4,4,22,22,133420,13294,10,133420,526580,13294,1680.6,2918.3
110,4,4,4,22,22,119640,11912,10,119640,646680,11912,1471.5,2352.7
120,4,4,4,22,22,177780,17724,10,177780,836320,17724,1253.2,1997.8
130,4,4,4,22,22,0,0,10,0,836320,0,1253.2,1997.8
140,4,4,4,22,22,0,0,10,0,836320,0,1253.2,1997.8
