time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,2780,275,7,2780,900,275,52.2,195.0
30,4,4,4,20,20,13500,1338,10,13500,9540,1338,1815.4,4903.7
40,4,4,4,20,20,34300,3419,10,34300,39540,3419,2965.3,5407.6
50,4,4,4,20,20,33120,3297,10,33120,71520,3297,3000.5,4789.4
60,4,4,4,20,20,53220,5310,10,53220,125840,5310,2720.3,4022.7
70,4,4,4,20,20,53780,5365,10,53780,178180,5365,2445.1,3322.1
80,4,4,4,20,20,63680,6357,10,63680,251520,6357,2119.8,2620.8
90,4,4,4,20,20,0,0,10,0,251520,0,2119.8,2620.8
100,4,4,4,20,20,0,0,10,0,251520,0,2119.8,2620.8
