time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,10,20,40,1,339.0,3386.0
30,4,4,4,22,22,3920,389,10,3920,3880,389,70.1,382.4
40,4,4,4,22,22,31560,3134,10,31560,35000,3134,6.8,22.9
50,4,4,4,22,22,35360,3520,10,35360,70900,3520,4.6,13.0
60,4,4,4,22,22,44840,4470,10,44840,116420,4470,3.7,9.3
70,4,4,4,22,22,59220,5892,10,59220,176200,5892,3.0,6.4
80,4,4,4,22,22,61580,6142,10,61580,239360,6142,2.6,5.0
90,4,4,4,22,22,41380,4118,10,41380,281240,4118,2.4,4.5
100,4,4,4,22,22,0,0,10,0,281240,0,2.4,4.5
