time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,8020,796,4,8020,4240,796,504.4,580.9
30,4,4,4,22,22,30920,3037,10,30920,31180,3037,3082.8,3597.4
40,4,4,4,22,22,49300,4895,10,49300,79680,4895,2485.8,3348.0
50,4,4,4,22,22,48400,4793,10,48400,128140,4793,2391.6,3361.6
60,4,4,4,22,22,71460,7121,10,71460,199200,7121,2186.8,3471.0
70,4,4,4,22,22,56680,5645,10,56680,256640,5645,2120.9,3523.8
80,4,4,4,22,22,77240,7683,10,77240,333100,7683,1991.3,3652.0
90,4,4,4,22,22,88860,8830,10,88860,423780,8830,1900.9,3616.4
100,4,4,4,22,22,99040,9873,10,99040,522300,9873,1756.7,3369.5
110,4,4,4,22,22,116740,11624,10,116740,639180,11624,1627.4,3232.8
120,4,4,4,22,22,165720,16515,10,165720,806960,16515,1432.0,2726.2
130,4,4,4,22,22,91280,9109,10,91280,907280,9109,1363.6,2710.0
140,4,4,4,22,22,0,0,10,0,907280,0,1363.6,2710.0
