time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,3,0,0,0,0.0,0.0
30,4,4,4,22,22,29260,2894,10,29260,21640,2894,670.6,1127.0
40,4,4,4,22,22,41720,4155,10,41720,60900,4155,2518.2,4389.5
50,4,4,4,22,22,46680,4654,10,46680,107760,4654,2968.1,6037.6
60,4,4,4,22,22,57040,5688,10,57040,163200,5688,2909.0,5864.8
70,4,4,4,22,22,48320,4813,10,48320,211540,4813,2808.3,5410.7
80,4,4,4,22,22,67420,6723,10,67420,278840,6723,2592.9,4957.7
90,4,4,4,22,22,114860,11399,10,114860,393280,11399,2070.7,3719.2
100,4,4,4,22,22,100760,9984,10,100760,493600,9984,1749.7,2734.7
110,4,4,4,22,22,87660,8745,10,87660,592080,8745,1565.4,2347.1
120,4,4,4,22,22,0,0,10,0,592080,0,1565.4,2347.1
130,4,4,4,22,22,0,0,10,0,592080,0,1565.4,2347.1
