time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,20,1,10,20,60,1,324.6,3227.0
30,4,4,4,22,22,20560,2019,10,20560,19940,2019,7.5,36.1
40,4,4,4,22,22,38540,3835,10,38540,58560,3835,4.0,13.6
50,4,4,4,22,22,40040,3986,10,40040,99280,3986,3.3,8.9
60,4,4,4,22,22,50100,4997,10,50100,149660,4997,2.9,6.9
70,4,4,4,22,22,65540,6534,10,65540,215960,6534,2.4,4.9
80,4,4,4,22,22,63460,6306,10,63460,279360,6306,2.2,4.1
90,4,4,4,22,22,70760,7037,10,70760,349300,7037,2.0,3.7
100,4,4,4,22,22,33140,3297,10,33140,381660,3297,2.0,3.4
110,4,4,4,22,22,0,0,10,0,381660,0,2.0,3.4
