time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,24240,2411,10,24240,15480,2411,2085.7,2971.6
30,4,2,2,22,22,106100,10295,10,106100,122280,10295,1433.8,1686.4
40,4,2,2,22,22,118880,11852,10,118880,239740,11852,1143.2,1430.6
50,4,2,2,22,22,141800,14133,10,141800,381460,14133,996.2,1281.4
60,4,2,2,22,22,191040,19052,10,191040,574560,19052,909.6,1200.7
70,4,2,2,22,22,193820,19302,10,193820,768280,19302,815.1,1084.8
80,4,2,2,22,22,195140,19465,10,195140,965080,19465,753.6,1008.6
90,4,2,2,22,22,14640,1457,10,14640,989260,1457,741.1,983.5
100,4,2,2,22,22,0,0,10,0,989260,0,741.1,983.5
