time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,3720,371,10,3720,3280,371,5.4,11.1
40,4,4,4,20,20,14960,1467,10,14960,18500,1467,5.1,5.8
50,4,4,4,20,20,39080,3891,10,39080,57840,3891,3.5,5.4
60,4,4,4,20,20,41500,4141,10,41500,99280,4141,2.9,3.7
70,4,4,4,20,20,54500,5436,10,54500,153860,5436,2.4,2.7
80,4,4,4,20,20,61340,6111,10,61340,216340,6111,2.2,2.4
90,4,4,4,20,20,61620,6075,10,61620,277960,6075,2.1,2.4
100,4,4,4,20,20,13360,1327,10,13360,291720,1327,2.0,2.3
110,4,4,4,20,20,0,0,10,0,291720,0,2.0,2.3
