time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,2,0,0,0,0.0,0.0
30,4,4,4,22,22,8820,878,10,8820,9000,878,5.9,8.2
40,4,4,4,22,22,38760,3852,10,38760,47520,3852,3.3,4.1
50,4,4,4,22,22,38780,3864,10,38780,86740,3864,2.8,3.4
60,4,4,4,22,22,43800,4363,10,43800,130320,4363,2.5,3.0
70,4,4,4,22,22,69980,6977,10,69980,200860,6977,2.3,2.6
80,4,4,4,22,22,63780,6345,10,63780,263700,6345,2.1,2.3
90,4,4,4,22,22,57480,5718,10,57480,320580,5718,1.9,2.1
100,4,4,4,22,22,23120,2299,10,23120,343620,2299,1.9,2.1
110,4,4,4,22,22,0,0,10,0,343620,0,1.9,2.1
