time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,20,20,0,0,10,0,0,0,0.0,0.0
20,4,2,2,20,20,1060,105,10,1060,1180,105,127.2,1246.0
30,4,2,2,20,20,57500,5732,10,57500,59340,5732,5.6,34.7
40,4,2,2,20,20,73800,7349,10,73800,133600,7349,3.2,16.7
50,4,2,2,20,20,82220,8173,10,82220,215640,8173,2.5,11.5
60,4,2,2,20,20,80820,8058,10,80820,296300,8058,2.2,8.4
70,4,2,2,20,20,70340,7010,10,70340,367640,7010,2.0,7.0
80,4,2,2,20,20,73720,7355,10,73720,439160,7355,1.9,6.2
90,4,2,2,20,20,0,0,10,0,439160,0,1.9,6.2
100,4,2,2,20,20,0,0,10,0,439160,0,1.9,6.2
