time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,8,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,9280,925,10,9280,6860,925,123.6,520.0
50,4,4,4,20,20,23340,2329,10,23340,27860,2329,490.0,1435.6
60,4,4,4,20,20,28820,2874,10,28820,57960,2874,516.5,1384.2
70,4,4,4,20,20,29820,2975,10,29820,87320,2975,508.5,1410.1
80,4,4,4,20,20,32340,3221,10,32340,119880,3221,500.2,1280.4
90,4,4,4,20,20,37020,3695,10,37020,158900,3695,475.4,1217.8
100,4,4,4,20,20,60,5,7,60,160700,5,684.3,1227.8
110,4,4,4,20,20,0,0,10,0,160700,0,479.0,1227.8
