time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,8140,808,4,8140,4060,808,554.3,622.9
30,4,4,4,22,22,21400,2123,10,21400,20720,2123,2822.9,3544.5
40,4,4,4,22,22,46040,4574,10,46040,66120,4574,2965.2,4044.2
50,4,4,4,22,22,40900,4074,10,40900,107260,4074,2747.5,3959.9
60,4,4,4,22,22,65300,6512,10,65300,173080,6512,2452.1,4009.2
70,4,4,4,22,22,88980,8882,10,88980,261660,8882,2068.3,3465.0
80,4,4,4,22,22,86940,8664,10,86940,347760,8664,1799.7,2941.4
90,4,4,4,22,22,107140,10669,10,107140,454520,10669,1681.9,2894.4
100,4,4,4,22,22,117980,11741,10,117980,573780,11741,1559.4,2870.6
110,4,4,4,22,22,119520,11930,10,119520,693360,11930,1457.2,2754.9
120,4,4,4,22,22,115200,11475,10,115200,808640,11475,1323.7,2242.4
130,4,4,4,22,22,140860,14027,10,140860,958800,14027,1185.6,1976.9
140,4,4,4,22,22,0,0,10,0,958800,0,1185.6,1976.9
