time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,5,0,0,0,0.0,0.0
20,4,2,2,22,22,10340,1009,10,10340,4680,1009,239.2,528.1
30,4,2,2,22,22,83900,8369,10,83900,84640,8369,1618.5,1705.2
40,4,2,2,22,22,110640,10994,10,110640,195920,10994,1251.6,1508.0
50,4,2,2,22,22,146020,14516,10,146020,341140,14516,1019.2,1193.8
60,4,2,2,22,22,154320,15393,10,154320,495460,15393,888.8,926.9
70,4,2,2,22,22,191140,19053,10,191140,685780,19053,777.2,867.6
80,4,2,2,22,22,235040,23426,10,235040,924940,23426,677.9,722.1
90,4,2,2,22,22,8160,813,10,8160,938520,813,671.6,708.3
100,4,2,2,22,22,0,0,10,0,938520,0,671.6,708.3
