time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,57200,5686,10,57200,47240,5686,1845.6,2595.4
30,4,2,2,22,22,103500,10115,10,103500,150700,10115,1252.5,1674.2
40,4,2,2,22,22,145580,14468,10,145580,298820,14468,1021.3,1358.6
50,4,2,2,22,22,133540,13330,10,133540,433520,13330,944.2,1287.3
60,4,2,2,22,22,211600,21067,10,211600,646020,21067,827.2,1122.6
70,4,2,2,22,22,224900,22445,10,224900,869560,22445,718.3,924.6
80,4,2,2,22,22,202400,20175,10,202400,1072800,20175,652.1,806.5
90,4,2,2,22,22,239980,23892,10,239980,1325240,23892,612.0,764.7
100,4,2,2,22,22,0,0,10,0,1325520,0,611.9,764.3
110,4,2,2,22,22,0,0,10,0,1325520,0,611.9,764.3
