time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,5,0,0,0,0.0,0.0
30,4,4,4,20,20,0,0,10,0,0,0,0.0,0.0
40,4,4,4,20,20,4020,401,10,4020,2540,401,268.2,1464.3
50,4,4,4,20,20,19980,1993,10,19980,20580,1993,591.4,1658.2
60,4,4,4,20,20,28620,2853,10,28620,46700,2853,1411.0,4143.6
70,4,4,4,20,20,30240,3016,10,30240,76060,3016,1635.8,3815.0
80,4,4,4,20,20,38740,3863,10,38740,114780,3863,1640.5,3491.4
90,4,4,4,20,20,29260,2914,10,29260,150140,2914,1526.9,3249.1
100,4,4,4,20,20,0,0,10,0,150140,0,1526.9,3249.1
