time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,5,0,0,0,0.0,0.0
30,4,4,4,20,20,14580,1447,10,14580,15280,1447,25.3,149.9
40,4,4,4,20,20,23220,2312,10,23220,39040,2312,11.5,51.4
50,4,4,4,20,20,33500,3332,10,33500,72580,3332,7.3,27.6
60,4,4,4,20,20,54660,5444,10,54660,128260,5444,5.0,16.1
70,4,4,4,20,20,55040,5485,10,55040,184180,5485,3.9,11.5
80,4,4,4,20,20,54160,5401,10,54160,238440,5401,3.4,9.2
90,4,4,4,20,20,44220,4404,10,44220,282960,4404,3.1,8.0
100,4,4,4,20,20,0,0,10,0,282960,0,3.1,8.0
110,4,4,4,20,20,0,0,10,0,282960,0,3.1,8.0
