time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,5940,590,8,5940,1860,590,218.3,633.3
30,4,4,4,22,22,21720,2147,10,21720,18240,2147,1431.0,2118.3
40,4,4,4,22,22,55960,5531,10,55960,72780,5531,2563.9,4207.6
50,4,4,4,22,22,32680,3254,10,32680,105120,3254,2168.0,3128.2
60,4,4,4,22,22,51560,5132,10,51560,157720,5132,2419.7,3481.3
70,4,4,4,22,22,68180,6797,10,68180,224660,6797,2335.3,3715.1
80,4,4,4,22,22,88000,8774,10,88000,312640,8774,2198.1,3861.9
90,4,4,4,22,22,124820,12424,10,124820,437540,12424,1934.2,3522.4
100,4,4,4,22,22,111000,11051,10,111000,548780,11051,1796.8,3358.0
110,4,4,4,22,22,121000,12075,10,121000,668660,12075,1553.0,2629.5
120,4,4,4,22,22,127400,12710,10,127400,805020,12710,1287.6,1793.1
130,4,4,4,22,22,47720,4761,10,47720,854740,4761,1244.7,1793.1
140,4,4,4,22,22,0,0,10,0,854740,0,1244.7,1793.1
