time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
30,4,4,4,22,22,23200,2317,10,23200,12540,2317,3146.2,5349.4
40,4,4,4,22,22,29540,2837,10,29540,42040,2837,4020.8,6593.7
50,4,4,4,22,22,43420,4321,10,43420,85980,4321,3552.6,5157.9
60,4,4,4,22,22,48620,4849,10,48620,134140,4849,2947.0,4644.4
70,4,4,4,22,22,48820,4868,10,48820,182560,4868,2753.3,4356.3
80,4,4,4,22,22,53920,5372,10,53920,236440,5372,2584.8,4034.5
90,4,4,4,22,22,90000,8959,10,90000,327640,8959,2270.3,3598.4
100,4,4,4,22,22,54700,5453,10,54700,392360,5453,2211.4,3654.5
110,4,4,4,22,22,0,0,10,0,392360,0,2211.4,3654.5
120,4,4,4,22,22,0,0,10,0,392360,0,2211.4,3654.5
