time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
30,4,4,4,22,22,15900,1588,10,15900,16000,1588,4.7,7.5
40,4,4,4,22,22,39040,3822,10,39040,55000,3822,3.3,4.6
50,4,4,4,22,22,39420,3925,10,39420,93340,3925,2.9,3.6
60,4,4,4,22,22,47740,4762,10,47740,140700,4762,2.7,3.0
70,4,4,4,22,22,60120,5992,10,60120,200140,5992,2.4,2.7
80,4,4,4,22,22,56340,5610,10,56340,256100,5610,2.2,2.5
90,4,4,4,22,22,73200,7261,10,73200,329940,7261,2.0,2.2
100,4,4,4,22,22,44400,4420,10,44400,375260,4420,2.0,2.1
110,4,4,4,22,22,0,0,10,0,375260,0,2.0,2.1
120,4,4,4,22,22,0,0,10,0,375260,0,2.0,2.1
