time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,20,1,5,20,0,1,0.0,0.0
30,4,4,4,20,20,7780,772,10,7780,7340,772,20.3,132.6
40,4,4,4,20,20,24680,2458,10,24680,32320,2458,6.9,25.2
50,4,4,4,20,20,37300,3715,10,37300,69220,3715,9.0,45.3
60,4,4,4,20,20,32380,3226,10,32380,101780,3226,6.5,26.4
70,4,4,4,20,20,58760,5861,10,58760,158860,5861,4.5,14.4
80,4,4,4,20,20,68700,6836,10,68700,228840,6836,3.6,10.6
90,4,4,4,20,20,45300,4488,10,45300,273940,4488,3.3,9.6
100,4,4,4,20,20,0,0,10,0,273940,0,3.3,9.6
