time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,40,3,7,40,40,3,2.0,11.0
30,4,4,4,20,20,13500,1326,10,13500,13340,1326,10.7,58.4
40,4,4,4,20,20,19180,1912,10,19180,33060,1912,9.0,52.1
50,4,4,4,20,20,39800,3970,10,39800,73200,3970,5.0,21.2
60,4,4,4,20,20,36940,3681,10,36940,111060,3681,4.0,13.1
70,4,4,4,20,20,56740,5663,10,56740,168200,5663,3.1,8.5
80,4,4,4,20,20,68740,6845,10,68740,236440,6845,2.6,5.9
90,4,4,4,20,20,38500,3821,10,38500,274600,3821,2.4,5.4
100,4,4,4,20,20,0,0,10,0,274600,0,2.4,5.4
