time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
20,4,4,4,20,20,0,0,0,0,0,0,0.0,0.0
30,4,4,4,20,20,15400,1538,10,15400,6380,1538,1270.6,3252.3
40,4,4,4,20,20,26380,2563,10,26380,32280,2563,3354.2,4859.5
50,4,4,4,20,20,33600,3337,10,33600,65960,3337,3251.2,4163.7
60,4,4,4,20,20,32640,3254,10,32640,98880,3254,3258.3,4090.4
70,4,4,4,20,20,48740,4857,10,48740,147780,4857,2884.0,3633.7
80,4,4,4,20,20,72880,7267,10,72880,221640,7267,2427.8,3112.0
90,4,4,4,20,20,109040,10862,10,109040,330940,10862,1925.9,2277.0
100,4,4,4,20,20,126880,12660,10,126880,459060,12660,1607.3,1899.6
110,4,4,4,20,20,101280,10108,10,101280,560400,10108,1494.8,1788.8
120,4,4,4,20,20,12060,1201,10,12060,582520,1201,1479.8,1756.4
130,4,4,4,20,20,0,0,10,0,582520,0,1479.8,1756.4
