time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0,0,0,0,0.0,0.0
20,4,2,2,22,22,35420,3513,10,35420,25460,3513,2331.6,2760.5
30,4,2,2,22,22,91460,8879,10,91460,117840,8879,1277.7,1379.5
40,4,2,2,22,22,109100,10888,10,109100,226800,10888,1146.9,1334.2
50,4,2,2,22,22,99860,9926,10,99860,328260,9926,1127.3,1349.3
60,4,2,2,22,22,107180,10699,10,107180,434160,10699,1092.8,1356.3
70,4,2,2,22,22,165940,16504,10,165940,600320,16504,992.5,1248.8
80,4,2,2,22,22,180260,17977,10,180260,788720,17977,891.2,1112.4
90,4,2,2,22,22,4700,468,10,4700,798480,468,888.9,1112.4
100,4,2,2,22,22,0,0,10,0,798480,0,888.9,1112.4
