time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,6120,608,7,6120,1560,608,430.1,1634.8
30,4,4,4,22,22,31820,3126,10,31820,28400,3126,2578.5,3819.9
40,4,4,4,22,22,53440,5331,10,53440,82060,5331,2540.9,4243.0
50,4,4,4,22,22,46740,4655,10,46740,128200,4655,2494.7,4508.4
60,4,4,4,22,22,64780,6454,10,64780,191860,6454,2284.8,4403.4
70,4,4,4,22,22,72640,7235,10,72640,263700,7235,2227.9,4479.1
80,4,4,4,22,22,77300,7695,10,77300,341120,7695,2012.2,3666.3
90,4,4,4,22,22,123640,12302,10,123640,464720,12302,1752.7,3281.2
100,4,4,4,22,22,136660,13631,10,136660,598460,13631,1469.4,2149.9
110,4,4,4,22,22,138100,13685,10,138100,737120,13685,1312.0,1723.4
120,4,4,4,22,22,131920,13159,10,131920,867960,13159,1253.1,1751.3
130,4,4,4,22,22,172760,17222,10,172760,1038560,17222,1125.1,1429.2
140,4,4,4,22,22,118460,11794,10,118460,1157360,11794,1094.3,1406.8
150,4,4,4,22,22,188240,18780,10,188240,1354420,18780,965.0,1247.4
160,4,4,4,22,22,44000,4391,10,44000,1401040,4391,945.1,1247.4
170,4,4,4,22,22,0,0,10,0,1401040,0,945.1,1247.4
