time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0,0,0,0,0.0,0.0
20,4,4,4,22,22,12680,1255,10,12680,5860,1255,1233.3,4139.7
30,4,4,4,22,22,46620,4541,10,46620,49520,4541,2419.7,3182.3
40,4,4,4,22,22,52840,5265,10,52840,102080,5265,2201.9,3493.2
50,4,4,4,22,22,59600,5933,10,59600,161960,5933,2144.9,4022.4
60,4,4,4,22,22,66920,6671,10,66920,227280,6671,2081.9,4106.2
70,4,4,4,22,22,80900,8073,10,80900,309560,8073,1972.0,3986.1
80,4,4,4,22,22,96120,9578,10,96120,405980,9578,1641.6,2556.8
90,4,4,4,22,22,91860,9149,10,91860,497720,9149,1504.5,2004.9
100,4,4,4,22,22,119280,11900,10,119280,615600,11900,1432.0,1914.5
110,4,4,4,22,22,132820,13244,10,132820,747100,13244,1331.6,1865.5
120,4,4,4,22,22,125160,12459,10,125160,871460,12459,1266.5,1827.1
130,4,4,4,22,22,159900,15959,10,159900,1031380,15959,1205.1,1793.0
140,4,4,4,22,22,134080,13370,10,134080,1164060,13370,1118.2,1569.5
150,4,4,4,22,22,132080,13117,10,132080,1295320,13117,1064.8,1412.3
160,4,4,4,22,22,130520,13006,10,130520,1426460,13006,1054.3,1394.7
170,4,4,4,22,22,101700,10154,10,101700,1536880,10154,1026.4,1407.3
180,4,4,4,22,22,0,0,10,0,1536880,0,1026.4,1407.3
